Date,Price,Open,High,Low,Vol.,Change %
"Sep 06, 2018",6514.00,"6,706.80","6,732.90","6,337.80",4.02M,-2.87%
"Sep 05, 2018",6706.80,"7,377.50","7,407.50","6,691.80",4.55M,-9.09%
"Sep 04, 2018",7377.50,"7,264.20","7,409.90","7,234.50",3.92M,1.56%
"Sep 03, 2018",7264.20,"7,289.80","7,330.70","7,182.80",3.87M,-0.41%
"Sep 02, 2018",7293.90,"7,189.60","7,334.80","7,117.30",3.90M,1.45%
"Sep 01, 2018",7189.60,"7,032.40","7,264.30","7,020.40",3.52M,2.21%
"Aug 31, 2018",7033.80,"6,993.70","7,080.20","6,698.00",4.21M,0.57%
"Aug 30, 2018",6993.70,"7,029.20","7,050.20","6,798.00",3.74M,-0.50%
"Aug 29, 2018",7029.10,"7,074.60","7,121.40","6,926.70",4.11M,-0.64%
"Aug 28, 2018",7074.60,"6,897.60","7,129.70","6,861.20",3.79M,2.57%
"Aug 27, 2018",6897.60,"6,712.70","6,902.90","6,650.40",3.26M,2.75%
"Aug 26, 2018",6712.70,"6,734.90","6,892.70","6,573.10",3.37M,-0.33%
"Aug 25, 2018",6734.80,"6,680.60","6,783.40","6,655.30",3.59M,0.81%
"Aug 24, 2018",6680.40,"6,521.20","6,721.20","6,472.80",3.70M,2.44%
"Aug 23, 2018",6521.20,"6,359.90","6,550.20","6,359.20",2.76M,2.54%
"Aug 22, 2018",6359.60,"6,482.20","6,840.80","6,304.80",3.63M,-1.89%
"Aug 21, 2018",6482.20,"6,268.10","6,484.10","6,257.40",1.46M,3.41%
"Aug 20, 2018",6268.10,"6,474.20","6,516.40","6,255.90",3.10M,-3.29%
"Aug 19, 2018",6481.50,"6,379.10","6,534.80","6,316.00",2.71M,1.61%
"Aug 18, 2018",6379.10,"6,581.80","6,626.40","6,295.50",3.15M,-3.08%
"Aug 17, 2018",6581.70,"6,306.70","6,581.70","6,291.80",3.20M,4.36%
"Aug 16, 2018",6306.70,"6,256.90","6,470.90","6,249.80",3.50M,0.80%
"Aug 15, 2018",6256.90,"6,190.20","6,592.80","6,177.90",3.74M,1.08%
"Aug 14, 2018",6190.20,"6,255.30","6,255.30","5,898.30",3.66M,-1.04%
"Aug 13, 2018",6255.30,"6,313.00","6,524.10","6,159.60",234.09K,-0.91%
"Aug 12, 2018",6313.00,"6,232.10","6,453.00","6,169.80",216.33K,1.31%
"Aug 11, 2018",6231.60,"6,152.80","6,469.60","6,009.80",247.34K,1.29%
"Aug 10, 2018",6152.30,"6,539.50","6,570.20","6,043.40",298.82K,-5.91%
"Aug 09, 2018",6538.80,"6,283.70","6,620.20","6,197.00",237.66K,4.06%
"Aug 08, 2018",6283.60,"6,725.20","6,725.20","6,138.80",311.54K,-6.56%
"Aug 07, 2018",6724.90,"6,943.60","7,149.70","6,689.90",232.48K,-3.15%
"Aug 06, 2018",6943.60,"7,027.80","7,143.60","6,852.50",168.87K,-1.19%
"Aug 05, 2018",7027.10,"7,014.00","7,087.60","6,887.90",177.64K,0.18%
"Aug 04, 2018",7014.30,"7,418.90","7,484.20","6,949.70",222.57K,-5.46%
"Aug 03, 2018",7419.00,"7,535.60","7,535.60","7,293.50",226.46K,-1.55%
"Aug 02, 2018",7535.60,"7,606.40","7,701.40","7,470.60",216.34K,-0.93%
"Aug 01, 2018",7606.40,"7,728.50","7,753.20","7,449.20",237.69K,-1.59%
"Jul 31, 2018",7729.40,"8,176.40","8,176.50","7,649.80",266.94K,-5.48%
"Jul 30, 2018",8177.10,"8,214.70","8,262.00","7,874.40",242.21K,-0.47%
"Jul 29, 2018",8215.60,"8,231.50","8,275.40","8,113.30",155.24K,-0.22%
"Jul 28, 2018",8234.10,"8,186.80","8,234.10","8,077.40",147.14K,0.57%
"Jul 27, 2018",8187.40,"7,936.90","8,273.80","7,808.30",243.22K,3.15%
"Jul 26, 2018",7937.00,"8,173.90","8,304.30","7,861.00",235.45K,-2.90%
"Jul 25, 2018",8173.70,"8,404.90","8,484.60","8,062.10",269.23K,-2.78%
"Jul 24, 2018",8407.00,"7,723.10","8,479.80","7,701.90",345.32K,8.86%
"Jul 23, 2018",7723.00,"7,412.40","7,809.60","7,379.20",272.15K,4.19%
"Jul 22, 2018",7412.30,"7,409.00","7,575.30","7,343.70",204.16K,0.05%
"Jul 21, 2018",7408.70,"7,339.30","7,460.80","7,223.50",160.77K,0.95%
"Jul 20, 2018",7339.40,"7,477.60","7,683.60","7,292.00",258.85K,-1.85%
"Jul 19, 2018",7477.50,"7,383.90","7,558.40","7,288.80",247.25K,1.27%
"Jul 18, 2018",7383.60,"7,321.60","7,581.20","7,249.30",333.32K,0.84%
"Jul 17, 2018",7322.00,"6,729.80","7,453.20","6,666.00",337.75K,8.80%
"Jul 16, 2018",6729.90,"6,362.80","6,749.20","6,344.10",312.12K,5.77%
"Jul 15, 2018",6362.90,"6,254.80","6,399.60","6,238.50",180.67K,1.73%
"Jul 14, 2018",6254.80,"6,229.50","6,313.50","6,192.50",243.71K,0.40%
"Jul 13, 2018",6230.20,"6,250.80","6,333.80","6,144.50",233.22K,-0.33%
"Jul 12, 2018",6250.60,"6,389.10","6,389.40","6,088.80",289.24K,-2.17%
"Jul 11, 2018",6389.10,"6,307.20","6,409.70","6,296.60",243.82K,1.30%
"Jul 10, 2018",6307.20,"6,668.40","6,686.80","6,291.50",315.27K,-5.40%
"Jul 09, 2018",6667.10,"6,715.10","6,793.80","6,637.70",289.48K,-0.71%
"Jul 08, 2018",6714.80,"6,765.40","6,784.00","6,694.30",267.60K,-0.75%
"Jul 07, 2018",6765.50,"6,617.70","6,805.90","6,531.10",114.57K,2.23%
"Jul 06, 2018",6617.70,"6,546.50","6,638.20","6,458.30",132.69K,1.09%
"Jul 05, 2018",6546.50,"6,598.00","6,693.60","6,466.10",166.18K,-0.79%
"Jul 04, 2018",6598.40,"6,513.80","6,774.50","6,442.30",143.04K,1.30%
"Jul 03, 2018",6513.50,"6,618.60","6,676.60","6,513.50",150.19K,-1.60%
"Jul 02, 2018",6619.50,"6,349.10","6,680.00","6,275.00",179.92K,3.97%
"Jul 01, 2018",6366.80,"6,398.50","6,445.10","6,284.70",128.51K,-0.50%
"Jun 30, 2018",6398.90,"6,213.40","6,498.50","6,204.00",189.33K,2.99%
"Jun 29, 2018",6213.30,"5,883.20","6,284.90","5,818.50",206.96K,5.61%
"Jun 28, 2018",5883.50,"6,154.90","6,178.40","5,854.00",156.05K,-4.41%
"Jun 27, 2018",6154.90,"6,081.10","6,187.30","6,025.40",133.42K,1.20%
"Jun 26, 2018",6082.10,"6,256.90","6,267.70","6,060.00",176.66K,-2.79%
"Jun 25, 2018",6256.60,"6,155.10","6,331.20","6,101.70",210.69K,1.66%
"Jun 24, 2018",6154.60,"6,167.90","6,248.30","5,785.30",240.60K,-0.21%
"Jun 23, 2018",6167.30,"6,055.20","6,259.00","6,032.80",142.90K,1.84%
"Jun 22, 2018",6055.70,"6,728.20","6,739.70","5,955.00",278.22K,-9.99%
"Jun 21, 2018",6728.00,"6,765.80","6,797.50","6,695.10",99.29K,-0.55%
"Jun 20, 2018",6765.40,"6,752.30","6,812.70","6,575.10",121.48K,0.19%
"Jun 19, 2018",6752.40,"6,719.80","6,839.50","6,681.50",120.54K,0.49%
"Jun 18, 2018",6719.80,"6,460.50","6,794.50","6,410.90",135.70K,4.02%
"Jun 17, 2018",6460.30,"6,505.80","6,593.00","6,452.10",90.67K,-0.70%
"Jun 16, 2018",6505.80,"6,410.00","6,564.20","6,358.00",108.79K,1.49%
"Jun 15, 2018",6410.30,"6,647.30","6,655.80","6,395.70",143.53K,-3.56%
"Jun 14, 2018",6647.10,"6,312.30","6,711.50","6,283.60",201.54K,5.30%
"Jun 13, 2018",6312.30,"6,558.50","6,624.60","6,129.10",237.48K,-3.75%
"Jun 12, 2018",6558.20,"6,885.90","6,887.20","6,476.00",178.26K,-4.76%
"Jun 11, 2018",6885.90,"6,775.20","6,910.80","6,657.20",174.88K,1.64%
"Jun 10, 2018",6775.10,"7,515.80","7,516.30","6,668.10",275.69K,-9.85%
"Jun 09, 2018",7515.80,"7,622.10","7,689.00","7,493.30",97.56K,-1.40%
"Jun 08, 2018",7622.10,"7,697.90","7,710.50","7,556.90",112.88K,-0.98%
"Jun 07, 2018",7697.80,"7,661.00","7,754.70","7,657.70",124.00K,0.48%
"Jun 06, 2018",7661.00,"7,631.50","7,699.10","7,504.40",130.66K,0.39%
"Jun 05, 2018",7631.50,"7,507.40","7,672.60","7,391.00",145.23K,1.69%
"Jun 04, 2018",7504.30,"7,729.30","7,759.90","7,468.40",141.01K,-2.91%
"Jun 03, 2018",7729.30,"7,646.60","7,775.00","7,611.30",116.68K,1.08%
"Jun 02, 2018",7646.60,"7,530.80","7,694.50","7,467.90",121.18K,1.54%
"Jun 01, 2018",7530.80,"7,502.50","7,610.40","7,375.80",135.92K,0.38%
"May 31, 2018",7502.60,"7,400.80","7,611.90","7,355.00",144.52K,1.39%
"May 30, 2018",7400.10,"7,469.20","7,565.20","7,306.80",140.37K,-0.91%
"May 29, 2018",7467.70,"7,119.30","7,533.00","7,069.80",186.97K,4.89%
"May 28, 2018",7119.30,"7,367.30","7,446.90","7,090.60",152.29K,-3.36%
"May 27, 2018",7366.70,"7,361.90","7,411.80","7,267.50",103.29K,0.07%
"May 26, 2018",7361.30,"7,478.50","7,619.30","7,331.50",103.07K,-1.56%
"May 25, 2018",7477.70,"7,593.90","7,653.40","7,355.60",161.82K,-1.52%
"May 24, 2018",7592.90,"7,512.30","7,736.60","7,293.40",211.11K,1.07%
"May 23, 2018",7512.30,"8,005.70","8,047.40","7,467.60",237.60K,-6.17%
"May 22, 2018",8006.00,"8,403.80","8,414.50","7,979.30",137.51K,-4.73%
"May 21, 2018",8403.30,"8,529.50","8,550.60","8,375.50",115.52K,-1.47%
"May 20, 2018",8529.00,"8,243.90","8,580.40","8,184.70",113.76K,3.44%
"May 19, 2018",8245.10,"8,244.70","8,389.10","8,153.20",107.89K,-0.01%
"May 18, 2018",8245.70,"8,064.40","8,273.60","7,939.80",150.32K,2.27%
"May 17, 2018",8063.00,"8,344.60","8,458.70","8,022.30",154.36K,-3.37%
"May 16, 2018",8344.40,"8,477.00","8,496.40","8,120.10",188.03K,-1.56%
"May 15, 2018",8477.00,"8,674.00","8,842.10","8,436.50",179.62K,-2.27%
"May 14, 2018",8674.10,"8,693.40","8,878.30","8,305.10",212.05K,-0.22%
"May 13, 2018",8693.50,"8,489.10","8,758.40","8,330.00",149.80K,2.77%
"May 12, 2018",8459.50,"8,409.60","8,646.10","8,184.10",210.87K,0.61%
"May 11, 2018",8408.30,"9,026.00","9,028.70","8,359.60",270.62K,-6.84%
"May 10, 2018",9025.70,"9,319.20","9,393.30","9,013.40",152.71K,-3.15%
"May 09, 2018",9319.10,"9,194.90","9,377.90","8,988.00",147.89K,1.33%
"May 08, 2018",9196.40,"9,373.90","9,404.40","9,079.80",157.45K,-2.49%
"May 07, 2018",9431.60,"9,651.10","9,675.60","9,204.20",165.08K,-2.33%
"May 06, 2018",9656.40,"9,859.60","9,957.70","9,446.70",150.95K,-2.00%
"May 05, 2018",9853.50,"9,709.50","9,992.80","9,691.30",158.45K,1.49%
"May 04, 2018",9708.60,"9,747.60","9,800.90","9,549.00",161.55K,-0.42%
"May 03, 2018",9749.70,"9,244.20","9,809.40","9,171.40",201.18K,5.48%
"May 02, 2018",9243.20,"9,076.80","9,265.70","8,991.90",137.48K,1.85%
"May 01, 2018",9074.90,"9,245.10","9,245.10","8,851.00",173.35K,-1.84%
"Apr 30, 2018",9245.10,"9,415.80","9,456.70","9,135.40",156.83K,-1.80%
"Apr 29, 2018",9415.10,"9,352.20","9,565.10","9,182.80",184.72K,0.67%
"Apr 28, 2018",9352.40,"8,940.80","9,428.90","8,895.50",199.78K,4.60%
"Apr 27, 2018",8940.90,"9,282.80","9,386.30","8,920.20",184.91K,-3.73%
"Apr 26, 2018",9287.00,"8,874.50","9,303.60","8,669.80",248.39K,4.67%
"Apr 25, 2018",8873.10,"9,645.00","9,753.10","8,768.10",395.67K,-8.01%
"Apr 24, 2018",9645.30,"8,952.70","9,734.80","8,937.00",260.79K,7.73%
"Apr 23, 2018",8952.80,"8,809.30","9,001.00","8,785.30",147.54K,1.66%
"Apr 22, 2018",8806.70,"8,923.60","9,022.30","8,766.50",161.89K,-1.30%
"Apr 21, 2018",8923.10,"8,867.00","9,027.70","8,614.50",206.01K,0.63%
"Apr 20, 2018",8867.00,"8,292.30","8,926.20","8,224.50",225.96K,6.95%
"Apr 19, 2018",8290.80,"8,179.00","8,303.70","8,126.70",155.08K,1.37%
"Apr 18, 2018",8178.40,"7,908.50","8,227.60","7,895.30",163.26K,3.41%
"Apr 17, 2018",7908.60,"8,070.00","8,171.70","7,852.80",162.59K,-2.00%
"Apr 16, 2018",8070.00,"8,362.20","8,412.90","7,908.50",197.70K,-3.51%
"Apr 15, 2018",8363.60,"8,004.60","8,411.50","8,004.60",160.26K,4.49%
"Apr 14, 2018",8004.40,"7,891.10","8,180.20","7,839.30",164.71K,1.48%
"Apr 13, 2018",7887.40,"7,926.90","8,228.00","7,756.60",296.95K,-0.49%
"Apr 12, 2018",7926.60,"6,963.30","8,009.60","6,779.30",398.30K,13.85%
"Apr 11, 2018",6962.10,"6,855.60","6,988.60","6,818.40",142.07K,1.56%
"Apr 10, 2018",6854.80,"6,782.60","6,899.50","6,671.60",134.23K,1.08%
"Apr 09, 2018",6781.90,"7,035.70","7,192.50","6,633.20",241.19K,-3.54%
"Apr 08, 2018",7030.50,"6,905.90","7,113.40","6,903.90",132.51K,1.81%
"Apr 07, 2018",6905.70,"6,624.50","7,071.90","6,616.10",177.10K,4.25%
"Apr 06, 2018",6624.30,"6,783.70","6,859.70","6,523.40",174.90K,-2.33%
"Apr 05, 2018",6782.00,"6,808.70","6,918.20","6,592.50",221.70K,-0.40%
"Apr 04, 2018",6808.90,"7,423.80","7,432.90","6,726.90",239.51K,-8.29%
"Apr 03, 2018",7424.20,"7,067.20","7,519.30","7,032.90",230.80K,5.03%
"Apr 02, 2018",7068.40,"6,825.40","7,121.30","6,787.60",199.31K,3.56%
"Apr 01, 2018",6825.20,"6,939.10","7,047.70","6,460.10",257.53K,-1.63%
"Mar 31, 2018",6938.20,"6,856.50","7,221.50","6,804.90",245.30K,1.23%
"Mar 30, 2018",6853.70,"7,132.40","7,288.10","6,603.80",417.31K,-3.86%
"Mar 29, 2018",7129.20,"7,955.20","7,980.70","6,954.90",348.75K,-10.38%
"Mar 28, 2018",7954.90,"7,803.00","8,110.40","7,754.50",167.36K,1.96%
"Mar 27, 2018",7801.70,"8,146.50","8,218.30","7,760.60",223.10K,-4.20%
"Mar 26, 2018",8143.50,"8,474.00","8,515.70","7,865.90",247.18K,-3.89%
"Mar 25, 2018",8473.20,"8,549.10","8,679.00","8,392.20",149.52K,-0.87%
"Mar 24, 2018",8547.40,"8,917.30","9,008.80","8,523.60",177.43K,-4.14%
"Mar 23, 2018",8916.80,"8,725.30","8,917.00","8,305.60",210.11K,2.18%
"Mar 22, 2018",8726.20,"8,903.70","9,096.20","8,499.10",223.01K,-2.02%
"Mar 21, 2018",8905.90,"8,912.40","9,173.40","8,775.10",218.19K,-0.08%
"Mar 20, 2018",8912.60,"8,614.10","9,039.60","8,326.80",253.44K,3.43%
"Mar 19, 2018",8616.80,"8,200.90","8,698.30","8,127.70",316.96K,5.07%
"Mar 18, 2018",8201.20,"7,873.20","8,283.60","7,323.30",348.02K,4.14%
"Mar 17, 2018",7874.90,"8,198.00","8,344.80","7,760.20",208.05K,-5.00%
